	T-cell	Cancer-1	Cancer-2	Myeloid-1	Cancer-3	Cancer-4	Oligo	Cancer-5	Myeloid-2	Myeloid-3	Myeloid-4	Cancer-6	Giant Cell Cancer	Cycling	Vasculature-2	Other Immune-1	Vasculature-2.1	Other Immune-2
YPEL5	0.0015575690315795551	0.00048257547194419315	0.0005934116898240825	0.00028596968067804503	0.00043006245177746547	0.0003908850280350463	0.0003855798819918681	0.0005440233531414363	0.0003495870089593496	0.002176918768290716	0.0015365526533643553	0.0003576646454814198	0.0006479767569860841	0.0	0.00041002849407624666	0.0018531864151037705	0.0004010146028222897	0.0005015662884364708
OR4D9	6.75562894477652e-05	2.638609682634593e-05	6.382208476881531e-05	1.711319156050237e-05	7.8781183427745e-05	2.0327530893306794e-05	3.5217542192811425e-05	8.417548833745021e-06	7.645943734109329e-05	3.331331862445174e-05	2.9285023900401737e-05	8.153536820814758e-05	2.0134320695639196e-06	0.0	3.90546906367974e-05	0.0	7.546119827486865e-05	1.0821264061578525e-05
PALMD	0.0	0.0	0.0	0.0	0.0	3.8054526295703705e-05	0.0	0.0014124667616525113	0.0	0.0	0.0	0.00015070036282000977	3.9569093414767024e-05	0.0	0.0002742060816475445	0.0	0.004149727965408276	0.0
SLC27A2	0.00043594840007132613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019521314001917	0.0	0.0	0.00047110237695840567	0.0	0.0	0.0	0.0007347579409839223
S100A16	0.0	0.0017498560260915583	3.586402214748612e-05	0.0	0.0009380565507270362	0.0022804730749024626	9.504142427016308e-05	0.0010009617195109166	0.0	0.0	0.0	0.0	0.00015234575504092875	0.0002042781727242546	0.0	0.0	0.0009272768666355107	0.0
PCDHB4	0.0	0.0001038317056004135	0.0009391800621727107	0.0	0.0003409580608818361	0.0003350367317329493	0.00030883651762663496	0.0018426137575871479	0.0	0.0	0.0	0.00019867772014825756	0.0	0.0	9.677568608359365e-05	0.0	0.00012142617003239473	0.0
RPS6KA1	0.0003843518256995539	1.2347151587805978e-05	0.0	0.0010947996203854579	0.0	0.0	0.00042493540419172803	0.0	0.0009292510748459916	0.0	0.0012081190502254886	3.382823516412528e-05	8.616764492010144e-05	0.0003770672902283655	0.0	5.874683093268617e-05	0.00013705546496366267	0.0002737009351124354
CCN3	0.0	0.0	0.0	0.0	0.0011497550885887302	8.39147811079373e-05	9.1069237249816e-05	0.00040057462895350804	0.0	0.0	0.00031862590500469624	0.0005805066073869732	0.00032435861956568425	0.0	0.0006061497705732924	0.0	0.0012019814841537678	0.00026122576338725285
AL109955.1	0.0003098149149661674	0.0	2.0041664560840812e-06	1.396034417073808e-05	0.0	1.3718740176054688e-05	7.385978958264935e-06	4.578699073047554e-06	0.0	0.0	3.817280649022316e-06	2.5386266363772687e-05	0.0	1.661994065468932e-05	1.5062308488962134e-05	8.868352627657282e-05	0.0	5.9968678228778375e-05
AICDA	4.078395621515847e-05	0.0	6.417621942652008e-05	3.8120626319614145e-06	5.45894096571838e-05	1.640848734401915e-05	3.790931115358204e-05	2.3102345022775368e-05	6.597207243914919e-05	3.2515612001705976e-05	0.00011577123535312813	4.220154205677034e-05	0.0	0.0	5.837699038720767e-05	3.763950132769119e-05	3.913605808781703e-05	8.780684760530617e-07
PAM	8.505171132825415e-05	0.0008596892572221552	0.0	0.0	0.0022181479503423323	0.0020460043493313027	0.0	0.0015425404596848445	7.195259515650426e-05	0.0	7.121043810216383e-05	0.0010962606983898505	0.0010368094259765488	0.00010651949988885102	0.0006777191743138491	3.6185689427990134e-05	0.0012425484368065035	0.0
SECTM1	7.0558255260399434e-06	5.808825093785212e-07	0.0	5.2651193459551846e-05	3.8580386668580394e-05	0.0001160287272913624	0.0	0.0001980448982227895	0.0013877710597048495	0.00036201507462349476	0.001090232047153278	0.0	0.00017748648114668464	0.0	0.0	6.170578782759547e-06	0.0	0.0
RNF180	0.0	0.0025606749483953395	0.0005446724089243611	0.0	0.00020328839392728352	0.0009526223572285755	0.00010714839051978796	0.0008179432602962143	0.0	0.0	0.0	0.00048075710696442	0.0	0.0	0.0002933858227936811	0.0	4.231819960504819e-05	0.0
LINC01002	4.382110790590361e-05	1.845268670850612e-05	0.0001222764044936031	0.00017597730491151055	0.0001083081991344102	3.6663919371072895e-05	4.8416088461649124e-05	0.0	0.0	0.0	0.0010714874592676993	4.9091916875801805e-05	0.0	0.0	2.6999189759189942e-05	0.00011623738126739638	1.516361211786065e-05	0.00010119067590448402
GPR158	0.0	8.478197217913978e-05	0.0017230862686711966	0.0	0.0008425815040033596	0.000679554098552003	0.0006013114242854557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RORB	0.0	0.0020300405275169	0.0	0.0	0.00041284684740394977	0.00018763925924680046	0.0	0.0007140873293717141	0.0	0.0	0.0	0.0	7.165689450794935e-05	0.0006211063377290563	0.00039114485111010807	0.0	0.0	0.0
AL590822.2	6.758544243011546e-05	3.304806677068299e-05	5.237520909537542e-05	2.1225853617209054e-05	9.074365304290364e-05	1.367249567434727e-05	1.69832026129375e-05	1.1519441337796752e-05	1.7104688875495524e-05	0.0	0.00023092201437349694	3.173705103419351e-05	2.4545629520651983e-06	0.0	3.715221295731598e-05	0.0	4.1193619563327895e-06	0.0
ACOD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024963455027747744	0.0006137029109905147	2.5973066221182736e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCC3	0.0	0.0002018730446802367	0.0	0.00011241138012776807	0.0003414070978953292	0.0022793734645715122	0.0	0.0014786106853233454	0.0008056729326940967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APOL1	0.00023371843110903755	0.00045282450942724415	0.0	0.0003528601492472519	1.6369446386086452e-05	0.0004971119348411292	0.0	0.0004312075780117822	0.0002834526282242679	0.00028932536255956576	0.00011460212988812432	3.616027785646615e-05	0.001060341038204531	4.688558073096151e-05	0.0004627098925159944	0.0007494936482838602	0.0011946841108719233	0.00015263410544814378
CFB	0.0	0.0	0.0	0.00010604978696763673	0.0	0.0009525389565751748	0.0	0.0018161665997641113	0.00010054761903632854	5.813025575298947e-05	0.0	0.00010387762488466525	0.0006433172081799933	0.0	0.0006514435419914121	0.0002629558312422366	0.0006986541922506927	0.0
RASL12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018862557113529651	0.0	0.0	0.0	0.0	0.0	0.0	0.0034938711243878325	0.0	0.0	0.0
USP9Y	0.0007408885034436235	0.0	0.0005547172882344822	0.0004175408136371556	0.0	0.0003454295090359203	0.0002545475128874436	0.0	0.00029245957884586134	0.0	5.768352299969128e-05	0.0018671460672630138	0.0009028637761972845	0.00013355168077020004	0.0	0.0006455900906903616	8.624997358060966e-06	0.00025143214958950224
AC005842.1	0.0002122650787049643	1.7834634413003719e-06	4.356616136107042e-05	9.016071111082914e-07	1.2964008484165927e-05	3.302297878520018e-06	7.865777160371291e-06	0.0	5.1716776902902445e-06	0.0	4.420084582265329e-06	1.7448564078227785e-05	0.0	0.0	3.5961198215017683e-06	0.0	0.0	3.57995511706412e-05
TPD52L1	0.0	0.0	0.0	0.0	0.0002625502104681184	0.0012596253628937217	9.7665829973664e-06	0.0	0.0	0.00017400422676566292	0.0	0.0008761742034221701	0.0	0.0	0.00015031674239210341	1.0551058612945724e-05	0.0011370062227794896	0.0
AC074351.1	6.68422395943403e-06	0.0002350679912210725	3.1989717922369536e-06	2.513747158162555e-05	0.0005123821402070402	0.0	2.956966223534022e-05	0.00012079294533691338	0.0	0.0	1.707900958615208e-05	0.0	0.0	3.0327223127902617e-06	1.790651568523477e-05	0.0	2.2717216077934164e-05	2.621878674925297e-05
CDKN2D	0.00028707807409647073	0.0	0.00018457591020470902	0.0	0.00032040133216925076	9.09039084048915e-05	0.00032836535085574854	9.033768560251463e-05	0.0	4.456923973230054e-05	0.0013982731461791168	0.0010073424626755934	0.00023853477467889356	0.0026038888475075437	0.0001436182977282652	7.655792333985674e-05	0.000148763662827698	0.00027459330953511364
BRCA2	6.41120308956808e-05	0.000379716307660388	0.0	0.00012505242585716071	4.348896930426465e-05	0.0	0.0	1.0522031086231125e-05	0.00025989357115941054	0.0003738319020628143	2.420470999456564e-06	0.0009035720784632513	0.00014669240340387074	0.005702492115569638	1.9137324301811982e-06	0.000493997652662888	7.961772351371356e-05	8.081707024959399e-05
DPYSL2	0.0	0.0006793533928086189	0.001609701891673355	0.0009268262929973817	0.002308733074148688	0.0011347671079940478	0.002334590594166364	0.00250990136245679	0.0006654754627442355	0.00013163994869952236	0.0	0.0014784960110457933	0.0008395409186340025	0.000995419983169787	0.00021950488616358888	5.6406572791121935e-05	0.0005531489574230932	0.00019466056656264574
AC005050.3	0.0	0.0	0.0	1.198362717098863e-05	0.0	0.0	0.0	3.966972323008096e-06	0.0	0.0	0.0009417901978954058	0.0	0.0	0.0	6.347564212327394e-07	0.0	0.0	0.0
INSR	0.0	0.0002145431396770801	0.0008311047995048688	0.0002862095225237586	0.0007560287073194871	0.0	0.0011710949340274011	0.0002424091684801685	0.00024437993515340943	0.0005477593296300922	0.0001422171988976354	0.00043147733373032516	0.0003719168992150892	1.7600461778887756e-05	0.000273332314116205	0.0007873010814121665	0.0025910185686364713	4.299538281218843e-05
AVIL	4.097362399909945e-05	0.0007544700590166077	0.00013601689538263865	7.1106091376482e-05	0.0	0.00019163596673460028	8.11841565390226e-05	0.00019029468252846295	4.210090325029498e-05	0.0	0.00015391818229370423	0.0005786356917895459	0.00018949652989923407	0.0	6.566577234467697e-05	0.0	0.00011571340142865964	5.054675911925647e-05
HIP1R	0.00016851585178365828	0.0003834955646054095	0.001792680991565195	0.0	0.00036011556728330956	0.0001269501913978843	0.0012473402523285116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.748678218474715e-05	0.0006581961992520661	0.0
JMY	0.0008919564608179708	0.0005356136359429445	0.0010281469028257057	0.0	0.0003677323509763047	0.0002288642084474861	0.0004854737701011035	0.00041536642037063286	0.0001461502531853414	0.0007147424814787231	2.9676857548550804e-06	0.0008263216865950988	0.00027956820207924364	0.0	0.0004097721531255962	0.0012229154148234802	0.00035001649956736694	0.00020094349517306488
CKAP2	0.00022771755811130487	0.0004472896002201595	0.000561839635785995	0.00017948149391095453	1.3086018710500087e-05	0.0001155529704102373	4.883731099379864e-05	0.00018640684307704485	0.00026784267649052626	0.0	0.0	0.0009399045450994951	4.285995567714532e-05	0.006926165682237976	9.900833541728523e-06	0.00018833673666742172	0.00013017107933839214	8.981935253988285e-05
LRRC32	5.878378841833787e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.158992523066436e-06	0.0	0.0	0.0	0.0004010987958507533	0.0	0.00379869285573215	0.0	0.002053955143714716	0.0
PRL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.128297150369581e-05	0.0	7.294980632008445e-06	0.0020335308864872425	0.0	3.4613643075121456e-05	0.0	0.0	0.0	0.0
LRRC55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023538135002527955	0.0	0.0	0.0	0.0013676603715752056	0.0	0.0	0.0	0.0	0.0002775194074933139	0.0
OR4D1	0.00021201755099695276	0.0	2.621928521837025e-05	0.0	0.0	0.0	0.0	1.057161066869685e-05	0.0	0.0	4.350878791158353e-06	1.468264493990723e-05	0.0	0.0	2.013871530291319e-05	0.0	9.460700948672102e-06	0.0
AC245014.3	0.00011139043804555201	0.0	3.906140549804827e-06	0.0010319413761111737	0.0	0.0	0.0	0.0	0.0	0.00014541974093693993	0.0	0.0	0.0	0.0	0.0	0.0006717816349244727	0.0	0.00010507359745300948
DDIT4L	0.0	0.0	0.0	0.0	0.00100919837448106	0.0	0.0	0.001954557491837641	0.0	0.0	0.0	0.0	0.0	0.0	5.566659174743767e-05	0.0	0.0	0.0
MUC17	3.51715375987332e-05	3.6653009292233876e-05	5.5561307319974446e-05	9.696615668743358e-06	4.575695288495805e-05	3.049564240428907e-05	6.242248488473795e-06	6.072050571404713e-05	7.7395535565019e-05	0.0	4.979705698873188e-06	3.2054328776225213e-05	0.0	3.741862653152913e-05	1.7790978299395197e-06	0.0	1.886853062704852e-05	2.3212948048458925e-05
MAN2A1	0.0005021623891736766	0.00012064729568058706	5.8497458719219286e-05	0.0009147883965354161	0.00020026065346725154	0.0017197794175033553	0.0019620995223576174	0.0003367083652180902	0.0005527156486874016	0.0005289651581274299	2.4944318428004644e-05	0.00020854905948136467	0.0016556157131780958	0.0002095862003654205	4.2588604743223786e-05	0.0006668084260428425	0.00018864279191709672	0.0004568706557468712
ATP8B4	3.8148473617022237e-05	0.0	0.0	0.0016317251943065137	0.0	7.4668292499940465e-06	0.0	0.0	0.0007672357396750385	0.0	0.00025638819082182516	0.0	0.00021183882047738268	0.00012578158054683052	0.0	0.0	0.0	0.001280801970620984
KIR2DL1	0.00026160235576681574	0.0	0.0	0.0	0.0	2.1928714798034753e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.389217560586633e-05
GABRA1	4.2843182289199235e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.7819984687057936e-07	1.496430188829787e-05	3.4836803952136055e-07	1.2325881966575674e-05	0.0012675946146043352	0.0	0.0	1.4747827720080392e-06	0.0	0.0	0.0
TRAV29DV5	0.0002486922651619174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.684612502685753e-05	5.3830313648237385e-06	0.0	0.0	0.0
SDC3	0.0	0.002471704910601271	0.00112759666874097	0.0005290915061157717	0.000859906232841347	0.0006716817904361162	9.285744593465339e-05	0.0008979456473526251	0.00047188712665175803	0.0	0.0	0.0006294086074393134	5.349945209986739e-05	0.00023896171055269488	0.00012864182880369275	0.0	0.0005322847774544401	1.6255726401983956e-05
AC103858.3	9.426585537683598e-05	7.801100399685434e-06	2.8975262247847935e-05	1.783948249072547e-05	1.6621120136763702e-05	9.365725317134193e-06	7.618997522522623e-06	0.0	4.0867709961825366e-05	0.0	0.00037804899493523513	1.406798022475321e-05	0.0	1.493326969231086e-05	3.800661825835486e-05	2.983085542404545e-05	1.392864502310423e-05	0.00013184422801548767
TOX3	0.0	0.0	0.0019364137810288105	0.0	0.0004974984400201548	0.0	0.00020697388414461356	0.0	0.0	0.0	0.0	0.0009964901500983663	0.0	0.0003817560356698834	0.0	0.0	0.0	0.0
NDUFA4L2	0.0	0.0	0.0	0.0	0.0007426776523253881	0.0	0.0	0.0	0.0	0.0	0.0	0.00018449359385788567	0.0	0.0	0.004081449686108398	1.760941150532386e-05	0.0004172990495711604	0.0
AC006369.1	0.000278062589606056	0.0	0.0	0.0	0.0	1.1609751719915673e-05	8.247701449627387e-06	0.0	0.0	0.0	4.628888307291917e-05	1.3299967979093947e-05	0.0	0.0	4.35080937600749e-06	0.0	1.1823629235212566e-05	0.0
FAM110B	0.0	0.0	0.002999687647581085	0.00023498811645164362	0.0007686774399731306	0.00018949300032031934	0.0	0.00017623780420471084	0.00017329202814480178	9.373713869923459e-06	3.143984397310616e-05	0.0003144700725964742	0.00039781048996021434	0.0	0.00017818475274527823	0.0	0.0	0.0
FCER2	5.944660097617045e-05	0.0	1.674123703496277e-06	1.5021043038446585e-05	0.0	3.1634163536935204e-07	0.0	0.0	3.4542452774726256e-05	0.0	1.6013110277419958e-05	7.335158491616225e-06	0.0	0.0	0.0	0.0008757606161538288	0.0	2.6300857496815384e-05
SLC24A3	0.0	0.001187527946059856	0.0014841898446536256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.419231906048746e-06	0.0008204546988601739	7.164159692079342e-05	0.0	0.00010597596164197787	0.0	0.0	0.0015148294141860612
SMIM33	8.396285519738691e-05	1.9658397901669527e-05	2.660554143249171e-05	1.2971714729831394e-05	3.7655274749117945e-05	2.72125968743047e-06	9.493281307554496e-06	4.520695014714212e-05	3.321306850379438e-05	0.0	1.3282301477776133e-05	6.457707045279062e-06	0.0	1.7083713955403924e-05	3.657929171873437e-06	4.126789922419377e-05	5.852738317713321e-05	6.445631654560537e-05
CELF5	0.0	0.0	0.0015022810415862248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029754245322730897	0.0	0.0	0.0	9.592039846966463e-05	0.0	0.0
SH3TC1	0.00016428217025545613	0.0	0.0	0.001701495685890184	1.088968826037154e-05	1.6422905676195115e-05	0.0	0.0	0.0007482745400546767	0.0005895320736173489	0.0	0.0	0.0	0.0	0.0	0.00028245531451288143	0.0004011026191271835	0.0003319772505982142
TJP3	0.0002801751135988838	0.0	0.0	0.0	0.0	8.405668369080384e-07	0.0	0.0	0.0	0.0	0.0	7.149574484397261e-05	0.0	0.0	0.0	5.219744712880693e-05	0.0	0.0
ARHGAP24	0.0	0.0	0.0004934940739860699	0.001678966931226272	9.669235188572436e-06	9.597165855630638e-05	0.00013304194390596132	2.131347475990972e-05	0.00011164642196007063	0.00034928534510201116	0.0002926718362422751	0.00015317618096033465	0.0004971857921970715	0.0	0.0006635187488550471	0.00017821235581864413	0.00023305143082404052	2.001594751336285e-05
STXBP5	0.000433846974072984	0.0	0.0005283625301255422	0.00020402913840083877	9.529443166295694e-05	0.00010182822494337589	0.0002830583415087588	0.0	0.00016633150058606775	0.00010972644858359338	0.0011413203430262035	0.0008935202631108068	0.0009395014275659367	0.0	0.00011705636546230563	5.871193296269643e-05	0.0003996239066487479	0.001811282443141892
AC104051.2	0.0	0.0	0.0014917446256983698	1.8928651973553564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.948421827378937e-05	0.0	5.968585293737941e-06	0.0	0.0	2.976101328306275e-05
ASB2	0.0004148758630885597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021175470438241045	0.0	0.0	0.0	0.0	0.00020396122025633176	0.0005883972144497927	0.00017108510254856024	0.0	0.00011518448459467399
NPIPB5	0.0006855472195676995	0.00020689266500905886	0.0003686773750599281	0.00045681692534308186	0.0004720411883849346	0.00017536983599824695	0.0001612858559690483	0.00010589931880756385	0.00045108815367446935	0.0	0.0003091865502283491	0.00022092916106343044	7.764713988304033e-05	0.00032384836111423444	0.00020684814542157768	0.0002564749994370847	0.0007141050720303209	0.0002280879419652316
EGFL6	1.7833889026125016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.019651753880097e-06	0.0	7.355041607537113e-06	9.768135433651613e-05	0.002156517814138361	0.0	0.0	0.0
LONRF2	0.0	0.0010003685881423872	0.0007728312354365633	0.0	0.0008488495193981671	0.0016706256147511625	0.00022037349281864567	5.293878643644876e-05	0.0	0.0	0.0	0.0018448281145711364	0.0	2.8690646881190417e-05	0.0	0.0	0.0	0.0
WDR87	5.1781036849198874e-05	4.615487471919935e-05	8.14777774982829e-06	3.094144628818299e-05	7.932247422506882e-05	4.315755372499442e-06	1.1043437062815985e-05	1.7158036690982583e-05	3.7257494734657056e-05	2.1267700884549815e-05	3.2045768668985405e-05	4.274545210034761e-05	1.6240645264681897e-06	1.1031628452622024e-05	7.255329686482575e-05	0.0	7.849572680444699e-05	9.493191054220357e-06
ATP13A4	0.0	0.0022295664363850805	0.0005574467957873604	0.0	0.0002124471889223935	0.0005952966122551669	0.0	0.0006235496382171809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7131235551801765e-05	0.0	0.0
MAP3K19	1.835956887046493e-05	0.0	0.0	1.540990131458026e-05	0.0	0.0	7.5244555714723085e-06	0.0006254558740173091	1.3159979228199468e-05	0.0	1.348073344820362e-06	0.00021316049671248543	0.0	0.0	2.1098732813860307e-05	1.4772330923091903e-06	4.0189715574888954e-07	1.683701185285475e-05
LINC00824	0.000104582194951327	1.2904571093676617e-05	2.4136040641995626e-05	3.341021663954862e-05	2.9215082466304568e-05	2.3786560539360895e-05	2.3251213849497174e-05	2.8882905842602732e-05	1.1591620487880658e-05	5.099593820336423e-06	4.9871799574420174e-05	5.7620043447313964e-05	0.0	0.0	7.111995047255124e-05	0.0	1.659752145531173e-05	6.078534859390897e-06
AC016957.2	0.00027467043796799306	6.561787390474487e-06	4.0303951701214116e-05	3.241117848237794e-05	1.9943710360319102e-05	2.0217636632212625e-05	6.415259108101166e-06	3.20468621603847e-06	0.0	0.0	0.0004425821812513989	3.9093429522299353e-05	0.0	0.0	1.5181567823211572e-05	0.0	0.00011361424962813392	0.0
GNG2	0.001071807079586383	0.0006170851871708997	0.0011265336373598163	0.00022448892978396196	7.544323302375875e-05	0.00025194413905086803	0.0	0.00027914249753154956	0.0003645701351829284	8.077230856823565e-05	0.000710798417964792	0.001879184460027058	0.0003237210928440892	0.0009074069901400217	0.0	0.0	6.984605183865423e-05	0.0003326342646236036
RIPPLY3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025237444214384276	0.00017355024009268533	0.0005786615360714323	0.0	0.0	0.0	0.0
HRH1	0.0	0.000852799474063346	0.0	7.016842155133329e-05	0.0008639152709363538	0.002247475300117157	0.0	0.001530880643314134	8.28459416022554e-06	0.0	0.0	0.0	0.0003608756340599723	0.0	0.0	0.0	0.0003653978078888827	0.0
CRX	7.010295217338188e-05	5.171423057898821e-05	5.1790052399643215e-05	3.091107906567284e-05	9.612873582219606e-05	2.1587298845777445e-05	4.384553798115436e-05	0.0	5.297477358996642e-05	0.0	1.5107302012814616e-05	7.427843304959103e-05	0.0	0.0	3.685431393782541e-05	0.0	4.494529341106042e-05	6.823964601366109e-05
AC005280.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012023313765029235	0.000336572869795019	0.0013063722226860795	0.0	0.00010501711770547915	0.0	0.0	0.0	0.0	0.0
MYOM1	8.903807730529732e-05	0.00016806542951974034	8.219777986570653e-05	4.536466635763992e-05	0.0	0.0	9.601026000960942e-05	0.0	7.180718924817445e-05	0.0	3.346829015674606e-05	6.408827145096651e-05	0.0	0.0	0.002744546660957064	3.74674513177143e-05	0.0	4.7547707913537364e-05
PCAT1	0.0002103472343066252	4.141754692055197e-05	0.00016169994422238324	1.8807922093050374e-05	5.705180027119007e-05	3.3436792845689224e-05	3.509599589451625e-05	8.630661546450003e-06	0.0	3.2442022732143945e-06	3.826966847217983e-05	2.2148489991307127e-05	7.069152268745585e-05	0.0	4.0735491808959106e-05	1.4305010987218469e-05	0.00013386726235184595	3.828209301508663e-05
